# Once
#  POT  SCF 100  3.0000   0, NO core-hole, AFOLP (folp(0)= 1.150)
    2 190 191  Unique potential, I_mt, I_norman.    Following data in atomic units.
  iph            2
   i      r         vcoul        rho     ovrlp vcoul  ovrlp vtot  ovrlp rho
  134  1.1648E-01 -5.0242E+01  4.9744E+01 -5.0419E+01 -5.4172E+01  4.9740E+01
  135  1.2246E-01 -4.7136E+01  4.5345E+01 -4.7313E+01 -5.0955E+01  4.5363E+01
  136  1.2873E-01 -4.4202E+01  4.1150E+01 -4.4380E+01 -4.7909E+01  4.1160E+01
  137  1.3534E-01 -4.1433E+01  3.7167E+01 -4.1610E+01 -4.5025E+01  3.7199E+01
  138  1.4227E-01 -3.8819E+01  3.3407E+01 -3.8996E+01 -4.2296E+01  3.3431E+01
  139  1.4957E-01 -3.6354E+01  2.9875E+01 -3.6530E+01 -3.9714E+01  2.9918E+01
  140  1.5724E-01 -3.4029E+01  2.6577E+01 -3.4206E+01 -3.7271E+01  2.6612E+01
  141  1.6530E-01 -3.1837E+01  2.3515E+01 -3.2014E+01 -3.4962E+01  2.3568E+01
  142  1.7377E-01 -2.9773E+01  2.0690E+01 -2.9950E+01 -3.2778E+01  2.0736E+01
  143  1.8268E-01 -2.7828E+01  1.8101E+01 -2.8005E+01 -3.0716E+01  1.8163E+01
  144  1.9205E-01 -2.5996E+01  1.5746E+01 -2.6173E+01 -2.8765E+01  1.5799E+01
  145  2.0190E-01 -2.4272E+01  1.3618E+01 -2.4449E+01 -2.6924E+01  1.3685E+01
  146  2.1225E-01 -2.2648E+01  1.1711E+01 -2.2826E+01 -2.5185E+01  1.1770E+01
  147  2.2313E-01 -2.1120E+01  1.0015E+01 -2.1298E+01 -2.3543E+01  1.0086E+01
  148  2.3457E-01 -1.9682E+01  8.5213E+00 -1.9861E+01 -2.1993E+01  8.5832E+00
  149  2.4660E-01 -1.8328E+01  7.2166E+00 -1.8507E+01 -2.0531E+01  7.2879E+00
  150  2.5924E-01 -1.7054E+01  6.0883E+00 -1.7234E+01 -1.9151E+01  6.1503E+00
  151  2.7253E-01 -1.5854E+01  5.1225E+00 -1.6035E+01 -1.7852E+01  5.1916E+00
  152  2.8650E-01 -1.4725E+01  4.3046E+00 -1.4906E+01 -1.6626E+01  4.3638E+00
  153  3.0119E-01 -1.3662E+01  3.6196E+00 -1.3844E+01 -1.5474E+01  3.6839E+00
  154  3.1664E-01 -1.2660E+01  3.0528E+00 -1.2843E+01 -1.4388E+01  3.1071E+00
  155  3.3287E-01 -1.1717E+01  2.5893E+00 -1.1901E+01 -1.3370E+01  2.6467E+00
  156  3.4994E-01 -1.0828E+01  2.2149E+00 -1.1014E+01 -1.2412E+01  2.2621E+00
  157  3.6788E-01 -9.9913E+00  1.9159E+00 -1.0178E+01 -1.1516E+01  1.9649E+00
  158  3.8674E-01 -9.2031E+00  1.6799E+00 -9.3919E+00 -1.0674E+01  1.7191E+00
  159  4.0657E-01 -8.4612E+00  1.4951E+00 -8.6517E+00 -9.8894E+00  1.5350E+00
  160  4.2741E-01 -7.7630E+00  1.3511E+00 -7.9553E+00 -9.1531E+00  1.3819E+00
  161  4.4933E-01 -7.1064E+00  1.2387E+00 -7.3006E+00 -8.4671E+00  1.2696E+00
  162  4.7237E-01 -6.4895E+00  1.1499E+00 -6.6857E+00 -7.8238E+00  1.1730E+00
  163  4.9659E-01 -5.9106E+00  1.0781E+00 -6.1088E+00 -7.2248E+00  1.1011E+00
  164  5.2205E-01 -5.3681E+00  1.0179E+00 -5.5684E+00 -6.6628E+00  1.0342E+00
  165  5.4881E-01 -4.8605E+00  9.6473E-01 -5.0630E+00 -6.1397E+00  9.8126E-01
  166  5.7695E-01 -4.3866E+00  9.1548E-01 -4.5913E+00 -5.6491E+00  9.2702E-01
  167  6.0653E-01 -3.9452E+00  8.6775E-01 -4.1521E+00 -5.1929E+00  8.7986E-01
  168  6.3763E-01 -3.5351E+00  8.1995E-01 -3.7442E+00 -4.7658E+00  8.2851E-01
  169  6.7032E-01 -3.1551E+00  7.7118E-01 -3.3665E+00 -4.3695E+00  7.8080E-01
  170  7.0469E-01 -2.8044E+00  7.2106E-01 -3.0180E+00 -3.9997E+00  7.2859E-01
  171  7.4082E-01 -2.4817E+00  6.6963E-01 -2.6975E+00 -3.6580E+00  6.7870E-01
  172  7.7880E-01 -2.1860E+00  6.1722E-01 -2.4041E+00 -3.3406E+00  6.2534E-01
  173  8.1873E-01 -1.9161E+00  5.6438E-01 -2.1367E+00 -3.0490E+00  5.7437E-01
  174  8.6071E-01 -1.6711E+00  5.1174E-01 -1.8940E+00 -2.7797E+00  5.2173E-01
