natx =      705
    x       y        z       iph  
     -9.46925      6.76375      4.05825   2     12.32414
      6.76375      9.46925      4.05825   2     12.32414
     -6.76375      9.46925      4.05825   2     12.32414
      9.46925     -6.76375      4.05825   2     12.32414
     -9.46925     -6.76375      4.05825   2     12.32414
      6.76375     -9.46925      4.05825   2     12.32414
     -6.76375     -9.46925      4.05825   2     12.32414
      9.46925      4.05825      6.76375   2     12.32414
     -9.46925      4.05825      6.76375   2     12.32414
      4.05825      9.46925      6.76375   2     12.32414
     -4.05825      9.46925      6.76375   2     12.32414
      9.46925     -4.05825      6.76375   2     12.32414
     -9.46925     -4.05825      6.76375   2     12.32414
      4.05825     -9.46925      6.76375   2     12.32414
     -4.05825     -9.46925      6.76375   2     12.32414
      6.76375      4.05825      9.46925   2     12.32414
     -6.76375      4.05825      9.46925   2     12.32414
      4.05825      6.76375      9.46925   2     12.32414
     -4.05825      6.76375      9.46925   2     12.32414
      6.76375     -4.05825      9.46925   2     12.32414
     -6.76375     -4.05825      9.46925   2     12.32414
      4.05825     -6.76375      9.46925   2     12.32414
     -4.05825     -6.76375      9.46925   2     12.32414
     12.17475      1.35275     -1.35275   2     12.32414
    -12.17475      1.35275     -1.35275   2     12.32414
     12.17475     -1.35275     -1.35275   2     12.32414
    -12.17475     -1.35275     -1.35275   2     12.32414
      1.35275     12.17475     -1.35275   2     12.32414
     -1.35275     12.17475     -1.35275   2     12.32414
      1.35275    -12.17475     -1.35275   2     12.32414
     -1.35275    -12.17475     -1.35275   2     12.32414
      9.46925      6.76375     -4.05825   2     12.32414
     -9.46925      6.76375     -4.05825   2     12.32414
      6.76375      9.46925     -4.05825   2     12.32414
     -6.76375      9.46925     -4.05825   2     12.32414
      9.46925     -6.76375     -4.05825   2     12.32414
     -9.46925     -6.76375     -4.05825   2     12.32414
      6.76375     -9.46925     -4.05825   2     12.32414
     -6.76375     -9.46925     -4.05825   2     12.32414
      9.46925      4.05825     -6.76375   2     12.32414
     -9.46925      4.05825     -6.76375   2     12.32414
      4.05825      9.46925     -6.76375   2     12.32414
     -4.05825      9.46925     -6.76375   2     12.32414
      9.46925     -4.05825     -6.76375   2     12.32414
     -9.46925     -4.05825     -6.76375   2     12.32414
      4.05825     -9.46925     -6.76375   2     12.32414
     -4.05825     -9.46925     -6.76375   2     12.32414
      6.76375      4.05825     -9.46925   2     12.32414
     -6.76375      4.05825     -9.46925   2     12.32414
      4.05825      6.76375     -9.46925   2     12.32414
     -4.05825      6.76375     -9.46925   2     12.32414
      6.76375     -4.05825     -9.46925   2     12.32414
     -6.76375     -4.05825     -9.46925   2     12.32414
      4.05825     -6.76375     -9.46925   2     12.32414
     -4.05825     -6.76375     -9.46925   2     12.32414
      1.35275      1.35275     12.17475   2     12.32414
     -1.35275      1.35275     12.17475   2     12.32414
      1.35275     -1.35275     12.17475   2     12.32414
     -1.35275     -1.35275     12.17475   2     12.32414
      1.35275      1.35275    -12.17475   2     12.32414
     -1.35275      1.35275    -12.17475   2     12.32414
      1.35275     -1.35275    -12.17475   2     12.32414
     -1.35275     -1.35275    -12.17475   2     12.32414
      8.11650      8.11650      5.41100   1     12.68992
     -8.11650      8.11650      5.41100   1     12.68992
      8.11650     -8.11650      5.41100   1     12.68992
     -8.11650     -8.11650      5.41100   1     12.68992
      8.11650      5.41100      8.11650   1     12.68992
     -8.11650      5.41100      8.11650   1     12.68992
      5.41100      8.11650      8.11650   1     12.68992
     -5.41100      8.11650      8.11650   1     12.68992
      8.11650     -5.41100      8.11650   1     12.68992
     -8.11650     -5.41100      8.11650   1     12.68992
      5.41100     -8.11650      8.11650   1     12.68992
     -5.41100     -8.11650      8.11650   1     12.68992
      8.11650      8.11650     -5.41100   1     12.68992
     -8.11650      8.11650     -5.41100   1     12.68992
      8.11650     -8.11650     -5.41100   1     12.68992
     -8.11650     -8.11650     -5.41100   1     12.68992
      8.11650      5.41100     -8.11650   1     12.68992
     -8.11650      5.41100     -8.11650   1     12.68992
      5.41100      8.11650     -8.11650   1     12.68992
     -5.41100      8.11650     -8.11650   1     12.68992
      8.11650     -5.41100     -8.11650   1     12.68992
     -8.11650     -5.41100     -8.11650   1     12.68992
      5.41100     -8.11650     -8.11650   1     12.68992
     -5.41100     -8.11650     -8.11650   1     12.68992
     12.17475      4.05825      1.35275   2     12.90441
    -12.17475      4.05825      1.35275   2     12.90441
     12.17475     -4.05825      1.35275   2     12.90441
    -12.17475     -4.05825      1.35275   2     12.90441
      4.05825     12.17475      1.35275   2     12.90441
     -4.05825     12.17475      1.35275   2     12.90441
      4.05825    -12.17475      1.35275   2     12.90441
     -4.05825    -12.17475      1.35275   2     12.90441
     12.17475      1.35275      4.05825   2     12.90441
    -12.17475      1.35275      4.05825   2     12.90441
     12.17475     -1.35275      4.05825   2     12.90441
    -12.17475     -1.35275      4.05825   2     12.90441
      1.35275     12.17475      4.05825   2     12.90441
     -1.35275     12.17475      4.05825   2     12.90441
      1.35275    -12.17475      4.05825   2     12.90441
     -1.35275    -12.17475      4.05825   2     12.90441
     12.17475      4.05825     -1.35275   2     12.90441
    -12.17475      4.05825     -1.35275   2     12.90441
     12.17475     -4.05825     -1.35275   2     12.90441
    -12.17475     -4.05825     -1.35275   2     12.90441
      4.05825     12.17475     -1.35275   2     12.90441
     -4.05825     12.17475     -1.35275   2     12.90441
      4.05825    -12.17475     -1.35275   2     12.90441
     -4.05825    -12.17475     -1.35275   2     12.90441
     12.17475      1.35275     -4.05825   2     12.90441
    -12.17475      1.35275     -4.05825   2     12.90441
     12.17475     -1.35275     -4.05825   2     12.90441
    -12.17475     -1.35275     -4.05825   2     12.90441
      1.35275     12.17475     -4.05825   2     12.90441
     -1.35275     12.17475     -4.05825   2     12.90441
      1.35275    -12.17475     -4.05825   2     12.90441
     -1.35275    -12.17475     -4.05825   2     12.90441
      4.05825      1.35275     12.17475   2     12.90441
     -4.05825      1.35275     12.17475   2     12.90441
      1.35275      4.05825     12.17475   2     12.90441
     -1.35275      4.05825     12.17475   2     12.90441
      4.05825     -1.35275     12.17475   2     12.90441
     -4.05825     -1.35275     12.17475   2     12.90441
      1.35275     -4.05825     12.17475   2     12.90441
     -1.35275     -4.05825     12.17475   2     12.90441
      4.05825      1.35275    -12.17475   2     12.90441
     -4.05825      1.35275    -12.17475   2     12.90441
      1.35275      4.05825    -12.17475   2     12.90441
     -1.35275      4.05825    -12.17475   2     12.90441
      4.05825     -1.35275    -12.17475   2     12.90441
     -4.05825     -1.35275    -12.17475   2     12.90441
      1.35275     -4.05825    -12.17475   2     12.90441
     -1.35275     -4.05825    -12.17475   2     12.90441
