natx =      595
    x       y        z       iph  
     -5.85792      9.76320      0.00000   3     11.38575
      9.76320     -5.85792      0.00000   3     11.38575
     -9.76320     -5.85792      0.00000   3     11.38575
      5.85792     -9.76320      0.00000   3     11.38575
     -5.85792     -9.76320      0.00000   3     11.38575
      9.76320      0.00000      5.85792   3     11.38575
     -9.76320      0.00000      5.85792   3     11.38575
      7.81056      5.85792      5.85792   3     11.38575
     -7.81056      5.85792      5.85792   3     11.38575
      5.85792      7.81056      5.85792   3     11.38575
     -5.85792      7.81056      5.85792   3     11.38575
      0.00000      9.76320      5.85792   3     11.38575
      7.81056     -5.85792      5.85792   3     11.38575
     -7.81056     -5.85792      5.85792   3     11.38575
      5.85792     -7.81056      5.85792   3     11.38575
     -5.85792     -7.81056      5.85792   3     11.38575
      0.00000     -9.76320      5.85792   3     11.38575
      5.85792      5.85792      7.81056   3     11.38575
     -5.85792      5.85792      7.81056   3     11.38575
      5.85792     -5.85792      7.81056   3     11.38575
     -5.85792     -5.85792      7.81056   3     11.38575
      5.85792      0.00000      9.76320   3     11.38575
     -5.85792      0.00000      9.76320   3     11.38575
      0.00000      5.85792      9.76320   3     11.38575
      0.00000     -5.85792      9.76320   3     11.38575
      9.76320      0.00000     -5.85792   3     11.38575
     -9.76320      0.00000     -5.85792   3     11.38575
      7.81056      5.85792     -5.85792   3     11.38575
     -7.81056      5.85792     -5.85792   3     11.38575
      5.85792      7.81056     -5.85792   3     11.38575
     -5.85792      7.81056     -5.85792   3     11.38575
      0.00000      9.76320     -5.85792   3     11.38575
      7.81056     -5.85792     -5.85792   3     11.38575
     -7.81056     -5.85792     -5.85792   3     11.38575
      5.85792     -7.81056     -5.85792   3     11.38575
     -5.85792     -7.81056     -5.85792   3     11.38575
      0.00000     -9.76320     -5.85792   3     11.38575
      5.85792      5.85792     -7.81056   3     11.38575
     -5.85792      5.85792     -7.81056   3     11.38575
      5.85792     -5.85792     -7.81056   3     11.38575
     -5.85792     -5.85792     -7.81056   3     11.38575
      5.85792      0.00000     -9.76320   3     11.38575
     -5.85792      0.00000     -9.76320   3     11.38575
      0.00000      5.85792     -9.76320   3     11.38575
      0.00000     -5.85792     -9.76320   3     11.38575
      9.76320      5.85792      1.95264   2     11.55197
     -9.76320      5.85792      1.95264   2     11.55197
      5.85792      9.76320      1.95264   2     11.55197
     -5.85792      9.76320      1.95264   2     11.55197
      9.76320     -5.85792      1.95264   2     11.55197
     -9.76320     -5.85792      1.95264   2     11.55197
      5.85792     -9.76320      1.95264   2     11.55197
     -5.85792     -9.76320      1.95264   2     11.55197
      9.76320      1.95264      5.85792   2     11.55197
     -9.76320      1.95264      5.85792   2     11.55197
      1.95264      9.76320      5.85792   2     11.55197
     -1.95264      9.76320      5.85792   2     11.55197
      9.76320     -1.95264      5.85792   2     11.55197
     -9.76320     -1.95264      5.85792   2     11.55197
      1.95264     -9.76320      5.85792   2     11.55197
     -1.95264     -9.76320      5.85792   2     11.55197
      5.85792      1.95264      9.76320   2     11.55197
     -5.85792      1.95264      9.76320   2     11.55197
      1.95264      5.85792      9.76320   2     11.55197
     -1.95264      5.85792      9.76320   2     11.55197
      5.85792     -1.95264      9.76320   2     11.55197
     -5.85792     -1.95264      9.76320   2     11.55197
      1.95264     -5.85792      9.76320   2     11.55197
     -1.95264     -5.85792      9.76320   2     11.55197
      9.76320      5.85792     -1.95264   2     11.55197
     -9.76320      5.85792     -1.95264   2     11.55197
      5.85792      9.76320     -1.95264   2     11.55197
     -5.85792      9.76320     -1.95264   2     11.55197
      9.76320     -5.85792     -1.95264   2     11.55197
     -9.76320     -5.85792     -1.95264   2     11.55197
      5.85792     -9.76320     -1.95264   2     11.55197
     -5.85792     -9.76320     -1.95264   2     11.55197
      9.76320      1.95264     -5.85792   2     11.55197
     -9.76320      1.95264     -5.85792   2     11.55197
      1.95264      9.76320     -5.85792   2     11.55197
     -1.95264      9.76320     -5.85792   2     11.55197
      9.76320     -1.95264     -5.85792   2     11.55197
     -9.76320     -1.95264     -5.85792   2     11.55197
      1.95264     -9.76320     -5.85792   2     11.55197
     -1.95264     -9.76320     -5.85792   2     11.55197
      5.85792      1.95264     -9.76320   2     11.55197
     -5.85792      1.95264     -9.76320   2     11.55197
      1.95264      5.85792     -9.76320   2     11.55197
     -1.95264      5.85792     -9.76320   2     11.55197
      5.85792     -1.95264     -9.76320   2     11.55197
     -5.85792     -1.95264     -9.76320   2     11.55197
      1.95264     -5.85792     -9.76320   2     11.55197
     -1.95264     -5.85792     -9.76320   2     11.55197
     11.71584      0.00000      0.00000   1     11.71584
    -11.71584      0.00000      0.00000   1     11.71584
      0.00000     11.71584      0.00000   1     11.71584
      0.00000    -11.71584      0.00000   1     11.71584
      7.81056      7.81056      3.90528   1     11.71584
     -7.81056      7.81056      3.90528   1     11.71584
